H;10369661000142;20160107;20170613
V;07467822000126;31938;E;1029280;82000;20170119;20170204
V;07467822000126;32038;E;1014470;72000;20170119;20170120
V;07467822000126;32138;E;2597392;96000;20170121;20170123
V;07467822000126;32206;E;1589107;624000;20170123;20170124
V;07467822000126;32308;E;1690490;180000;20170126;20170204
V;07467822000126;32346;E;1837654;90000;20170127;20170204
V;07467822000126;32429;E;1631350;600000;20170130;20170204
V;07467822000126;32439;E;325200;240000;20170126;20170127
V;07467822000126;32566;E;1063032;72000;20170201;20170220
V;07467822000126;32665;E;875856;8000;20170130;20170131
V;07467822000126;32688;E;5118050;290000;20170203;20170207
V;07467822000126;32805;E;550880;65000;20170206;20170207
V;07467822000126;32825;E;2581804;40000;20170207;20170207
V;07467822000126;32980;E;932960;120000;20170203;20170204
V;07467822000126;33030;E;180120;120000;20170211;20170211
V;07467822000126;33033;E;1945906;40000;20170211;20170211
V;07467822000126;33074;E;976900;181000;20170206;20170207
V;07467822000126;33099;E;845580;20000;20170214;20170220
V;07467822000126;33137;E;892200;620000;20170207;20170217
V;07467822000126;33183;E;76380;12000;20170216;20170221
V;07467822000126;33194;E;238860;20000;20170216;20170220
V;07467822000126;33201;E;499620;220000;20170208;20170208
V;07467822000126;33204;E;397297;27000;20170208;20170208
V;07467822000126;33278;E;120372;4000;20170209;20170211
V;07467822000126;33398;E;3427226;225000;20170218;20170303
V;07467822000126;33404;E;125610;200000;20170213;20170213
V;07467822000126;33437;E;230888;24000;20170213;20170217
V;07467822000126;33446;E;2523445;80000;20170221;20170303
V;07467822000126;33465;E;1836690;30000;20170221;20170303
V;07467822000126;33479;E;693716;25000;20170222;20170303
V;07467822000126;33489;E;34776;7000;20170214;20170217
V;07467822000126;33555;E;1157760;15000;20170223;20170303
V;07467822000126;33558;E;76380;12000;20170223;20170303
V;07467822000126;33603;E;707710;13000;20170224;20170303
V;07467822000126;33648;E;1673920;20000;20170216;20170217
V;07467822000126;33697;E;2556770;360000;20170217;20170221
V;07467822000126;33768;E;3860281;420000;20170302;20170322
V;07467822000126;33871;E;868800;120000;20170221;20170223
V;07467822000126;33883;E;103440;16000;20170304;20170322
V;07467822000126;33928;E;312660;40000;20170307;20170307
V;07467822000126;33937;E;379200;180000;20170222;20170225
V;07467822000126;34024;E;168750;3000;20170310;20170310
V;07467822000126;34041;E;112700;5000;20170311;20170311
V;07467822000126;34075;E;951370;4000;20170313;20170313
V;07467822000126;34230;E;58320;24000;20170302;20170303
V;07467822000126;34303;E;71200;4000;20170303;20170304
V;07467822000126;34331;E;25188;12000;20170303;20170324
V;07467822000126;34359;E;90160;4000;20170318;20170318
V;07467822000126;34402;E;13502214;891000;20170304;20170304
V;07467822000126;34410;E;17835264;84000;20170304;20170304
V;07467822000126;34414;E;13799357;1000;20170307;20170307
